,SUSHI/USDT,BTS/USDT,INJ/USDT,RDNT/USDT,ZRX/USDT,HIGH/USDT,WAVES/USDT,SPELL/USDT,XTZ/USDT,BNB/USDT,DAR/USDT,HNT/USDT,JOE/USDT,ETC/USDT,XMR/USDT,ALICE/USDT,HOOK/USDT,REEF/USDT,BAT/USDT,DOGE/USDT,TRX/USDT,STORJ/USDT,SNX/USDT,XLM/USDT,IOTX/USDT,DASH/USDT,UMA/USDT,KAVA/USDT,RUNE/USDT,APE/USDT,BLUEBIRD/USDT,BNX/USDT,OP/USDT,KEY/USDT,DGB/USDT,SKL/USDT,FOOTBALL/USDT,TOMO/USDT,MTL/USDT,LTC/USDT,KSM/USDT,TRB/USDT,MANA/USDT,FLOW/USDT,CHR/USDT,GAL/USDT,USDC/USDT,OGN/USDT,RNDR/USDT,SC/USDT,STMX/USDT,KNC/USDT,SRM/USDT,BLUR/USDT,ENJ/USDT,ATOM/USDT,ENS/USDT,ATA/USDT,AGIX/USDT,IOST/USDT,HBAR/USDT,ZEC/USDT,IDEX/USDT,GALA/USDT,EDU/USDT,GTC/USDT,ALGO/USDT,LRC/USDT,STG/USDT,STX/USDT,ARPA/USDT,CELO/USDT,QNT/USDT,1INCH/USDT,T/USDT,LINA/USDT,AR/USDT,FIL/USDT,SOL/USDT,BLZ/USDT,COMBO/USDT,GMT/USDT,XVS/USDT,GMX/USDT,BAND/USDT,LDO/USDT,XRP/USDT,FTT/USDT,CRV/USDT,BEL/USDT,DOT/USDT,ONE/USDT,APT/USDT,ANKR/USDT,RAY/USDT,API3/USDT,CVC/USDT,ASTR/USDT,HOT/USDT,QTUM/USDT,IOTA/USDT,ADA/USDT,LIT/USDT,YFI/USDT,ETH/USDT,ALPHA/USDT,WOO/USDT,SFP/USDT,RLC/USDT,BTCST/USDT,1000XEC/USDT,FXS/USDT,CFX/USDT,AUDIO/USDT,ID/USDT,HFT/USDT,NEO/USDT,UNFI/USDT,SAND/USDT,CTK/USDT,LINK/USDT,MINA/USDT,CELR/USDT,RSR/USDT,REN/USDT,LPT/USDT,JASMY/USDT,PHB/USDT,EGLD/USDT,LUNA2/USDT,ONT/USDT,VET/USDT,IMX/USDT,LQTY/USDT,COTI/USDT,CVX/USDT,ARB/USDT,BAKE/USDT,GRT/USDT,FLM/USDT,MASK/USDT,EOS/USDT,BAL/USDT,COCOS/USDT,SUI/USDT,DENT/USDT,TRU/USDT,CKB/USDT,SSV/USDT,C98/USDT,ZEN/USDT,NEAR/USDT,BCH/USDT,1000SHIB/USDT,ANT/USDT,TLM/USDT,AAVE/USDT,ICP/USDT,1000LUNC/USDT,RAD/USDT,AVAX/USDT,MAGIC/USDT,ROSE/USDT,MATIC/USDT,MKR/USDT,PEOPLE/USDT,THETA/USDT,UNI/USDT,PERP/USDT,RVN/USDT,NKN/USDT,KLAY/USDT,DEFI/USDT,COMP/USDT,BTCDOM/USDT,BTC/USDT,OMG/USDT,ICX/USDT,1000PEPE/USDT,FET/USDT,LEVER/USDT,1000FLOKI/USDT,FTM/USDT,AMB/USDT,SXP/USDT,XEM/USDT,ZIL/USDT,AXS/USDT,DYDX/USDT,OCEAN/USDT,CHZ/USDT,DUSK/USDT,CTSI/USDT,ACH/USDT
AMB/USDT,0.597030496,,0.512885077,0.543775406,0.420485649,0.532124993,0.509834295,0.48837965,0.626879544,0.484319896,0.591625175,,0.517302353,0.573074745,0.369572605,0.613019759,0.604126774,0.637107523,0.524913426,0.452239088,0.681788729,0.461237698,0.551237825,0.494298709,0.519185408,0.612928468,0.557536536,0.435967406,0.591533521,0.492795039,0.570461652,0.518930969,0.547756113,0.273857965,0.675073984,0.652348346,0.487496846,0.274026838,0.345750781,0.555890724,0.549145288,0.620770856,0.562002796,0.597469905,0.662581182,0.54142378,0.087693053,0.616439547,0.299963405,,0.551587705,0.569619706,,0.528120752,0.52226624,0.611545475,0.600496682,0.595333907,0.537474419,0.610098292,0.45243473,0.599896267,0.461632715,0.534013888,0.374451525,0.573639998,0.611204419,0.608925074,0.404971612,0.418181047,0.25257321,0.536271531,0.535069246,0.579014612,0.582171502,0.357205926,0.642892285,0.693301075,0.561048712,0.656900905,0.796804679,0.496961621,0.5922336,0.596826581,0.62754093,0.575453669,0.508320589,,0.575797144,0.439447476,0.573855969,0.565638701,0.592797381,0.538936524,,0.62866045,,0.592822412,0.536480038,0.60494505,0.499898437,0.615694505,0.614749207,0.512923625,0.496729755,0.415020403,0.413802236,0.520991199,0.459495074,,0.577179042,0.459212932,0.438121252,0.539041511,0.46808945,0.649896203,0.515281965,0.62071087,0.60882091,0.539673483,0.587405255,0.602427383,0.525722263,0.441387478,0.532722565,0.598896171,0.428104669,0.573723914,0.528575751,0.499051209,0.469418434,0.567489808,0.605620734,0.546513636,0.526268206,0.519173204,0.488320618,0.607320983,0.536302247,0.63875163,0.554100588,0.582921722,0.540242875,0.155245838,0.464106545,0.57837448,0.465574909,0.591911023,0.504259562,0.546410307,0.59187988,0.570724128,0.503623351,0.596930177,0.410432951,0.623848377,0.547861747,0.55637252,0.281667937,0.26722647,0.607912342,0.67161461,0.54631901,0.575510508,0.573352,0.584867838,0.558298612,0.610194568,0.642613563,0.63824587,0.678746559,0.390676402,0.628924957,0.601734031,-0.382092296,0.417356395,0.550305634,0.380678405,0.327662859,0.582453138,0.734255742,0.557339108,0.543760258,1,0.331643799,0.546199329,0.546360833,0.591069912,0.610871557,0.569320863,0.58459744,0.621759811,0.472477009,0.537987002
SXP/USDT,0.586941476,0.221521254,0.542269801,0.761871769,0.703053136,0.442197223,0.571124817,0.592443634,0.633837691,0.551057116,0.588626159,0.400860741,0.352713137,0.549158464,0.524185264,0.644808769,0.397410294,0.555471875,0.666887998,0.569124401,0.447875284,0.567948369,0.559548894,0.611303381,0.624608786,0.621213711,0.897865169,0.528021451,0.635056428,0.566317738,0.600750826,0.376581146,0.498119654,0.455278716,0.611531927,0.603304356,0.383616677,0.58339123,0.531806708,0.550244549,0.612155474,0.447266511,0.573761665,0.601296142,0.629690573,0.60095365,0.093434372,0.661498115,0.465389077,0.173420617,0.601756644,0.589174589,0.25212158,0.813811356,0.628187361,0.543024826,0.553471771,0.588122505,0.422332793,0.635883883,0.654882723,0.589196885,0.6798127,0.529077253,0.584652058,0.533723853,0.659213534,0.603751288,0.429494393,0.372395858,0.442248762,0.645751467,0.438980956,0.563051453,0.449056456,0.503246101,0.55736423,0.531662471,0.553638996,0.570755606,0.77357654,0.572792257,0.780793392,0.331498488,0.527101409,0.47697309,0.512898829,0.353372741,0.545041535,0.546583494,0.634296829,0.612010257,0.410062616,0.537609604,0.415382631,0.564901275,0.471544101,0.497655266,0.593563759,0.624234817,0.658296675,0.645876276,0.437686483,0.537471546,0.581556826,0.563937161,0.601453174,0.593497787,0.416860311,,0.593365503,0.459338359,0.474295279,0.5514845,0.335401884,0.746067142,0.570117732,0.525301156,0.607604452,0.448269946,0.628433611,0.407796449,0.570309353,0.574145483,0.569527535,0.581545273,0.54553958,0.492945888,0.569876834,0.403541549,0.636412035,0.63625793,0.546724995,0.414217415,0.614268135,0.502107531,0.273888464,0.654241745,0.562941873,0.503134462,0.425035145,0.544332392,0.550242067,0.361118664,0.812399334,0.61377736,0.460505554,0.487254529,0.395208515,0.735598757,0.66757436,0.617908709,0.604744697,0.529915736,0.487674339,0.496503255,0.610919893,0.573226944,0.297134101,0.559720718,0.616402069,0.418601562,0.587611258,0.561096521,0.524455789,0.504100561,0.641236048,0.580442937,0.48352038,0.533442568,0.454208868,0.452057363,0.732220795,0.594968549,-0.311232162,0.602531614,0.550213966,0.658194591,0.682059339,0.424758806,0.488076269,0.845423115,0.586397794,0.331643799,1,0.528128913,0.642514025,0.572028681,0.514957951,0.546460426,0.509561195,0.507387332,0.548228645,0.527372763
BEL/USDT,0.623280055,0.242550645,0.572725888,0.450149271,0.669942949,0.675995421,0.599589462,0.621413814,0.644077462,0.600850272,0.643991992,0.439004986,0.54442712,0.575158621,0.557704353,0.727034312,0.481211793,0.57909126,0.648301539,0.535214033,0.526386315,0.65199537,0.531625115,0.594804992,0.66783046,0.623582386,0.757568078,0.601154871,0.668745403,0.616418762,0.645682959,0.517612882,0.565014912,0.552612045,0.639866252,0.632642914,0.441799587,0.579197783,0.538736927,0.559289936,0.597499161,0.456546169,0.633760628,0.632340942,0.683405308,0.620034889,0.119800056,0.666486359,0.496579371,0.218444234,0.60794735,0.583890775,0.299532307,0.628223099,0.668857433,0.593083856,0.559908857,0.657090389,0.407834992,0.740415068,0.551435343,0.651856482,0.654819643,0.530155174,0.512871906,0.599351075,0.636139324,0.663653685,0.482801146,0.494884662,0.582790418,0.621602652,0.510169174,0.593997817,0.513201988,0.546111164,0.573070574,0.567599628,0.579395225,0.667858645,0.898137607,0.585838042,0.598933279,0.401089799,0.578013292,0.525719089,0.510888386,0.372323354,0.60864429,1,0.641144874,0.623521375,0.498804291,0.516259133,0.434191643,0.606174989,0.477702099,0.522647338,0.631528648,0.719444189,0.687092991,0.635811557,0.526380092,0.561109882,0.617177699,0.636392006,0.572148209,0.492100784,0.440603738,,0.630025894,0.456181504,0.546790003,0.631130187,0.509359451,0.583577045,0.751839449,0.591675272,0.662305995,0.507329505,0.628768652,0.578850103,0.590838667,0.59242269,0.558957137,0.642566579,0.550222551,0.609158655,0.559752467,0.473943428,0.687738625,0.716588421,0.58296093,0.545845814,0.673493975,0.573332728,0.3472651,0.699825422,0.595795422,0.537742786,0.454850522,0.577828654,0.601655829,0.381142813,0.675369046,0.642793056,0.504669127,0.594255426,0.563347113,0.621599657,0.680871011,0.635968975,0.647510125,0.515073173,0.514739021,0.607421464,0.624236286,0.62919053,0.34848993,0.305971037,0.64113596,0.488824243,0.601254729,0.619764963,0.558410218,0.490415694,0.626655707,0.622222395,0.627080863,0.589687488,0.588610821,0.503403601,0.743536256,0.600519414,-0.323683503,0.636241224,0.638633777,0.628740425,0.580187109,0.45947248,0.639916873,0.823613972,0.598401977,0.439447476,0.546583494,0.539937056,0.633348841,0.603080588,0.511971961,0.570037198,0.52758364,0.536311797,0.541308231,0.643747453
FIL/USDT,0.637886729,0.156084391,0.643880944,0.719292502,0.715757252,0.657613203,0.69033659,0.754741972,0.699810049,0.59747545,0.6421618,0.497021497,0.705257842,0.59671484,0.51656464,0.702688711,0.673420322,0.59856573,0.696741218,0.566921573,0.537234493,0.636254665,0.557187229,0.645168836,0.650854868,0.675993908,0.910604373,0.556377629,0.627822268,0.619250105,0.718594038,0.639161788,0.569800579,0.57454491,0.70883921,0.614143667,0.501223123,0.585550764,0.574925085,0.62394256,0.716156116,0.516634517,0.667996603,0.693212669,0.664702181,0.709230411,0.290456395,0.673070932,0.567572466,0.12859234,0.663855594,0.597973811,0.23374402,0.791417322,0.681179813,0.592292995,0.615239261,0.674414386,0.588776694,0.694243326,0.644343572,0.66940529,0.719995309,0.585319212,0.618352947,0.628844109,0.686777999,0.652457476,0.509475801,0.642776722,0.536940352,0.612944844,0.524182782,0.62550409,0.720218428,0.555391678,0.716868963,1,0.601507626,0.653803421,0.902936389,0.648071399,0.886128486,0.634564144,0.582049229,0.60703283,0.54889286,0.294636424,0.588396556,0.567599628,0.755516076,0.689457121,0.6286022,0.580018748,0.352734731,0.661017681,0.405030616,0.811407292,0.673973457,0.672195493,0.703574845,0.699597847,0.541218915,0.611696096,0.616808748,0.604879974,0.656464909,0.498112931,0.481677029,,0.637405876,0.570345383,0.813701029,0.60998848,0.657552295,0.842245994,0.63086654,0.501059894,0.683226908,0.568553506,0.656416471,0.631887243,0.618715307,0.594660656,0.577405195,0.6259494,0.646382845,0.684068888,0.575782275,0.574252565,0.661238204,0.743205895,0.599114381,0.737232537,0.666802125,0.637994264,0.602908871,0.65428356,0.605111052,0.550821865,0.497429303,0.648182881,0.602238857,0.554091961,0.823871375,0.70088564,0.603943457,0.724745977,0.692800656,0.658687595,0.711241744,0.674137682,0.601669376,0.577936012,0.563776487,0.906584336,0.656739109,0.822823875,0.37522086,0.499725223,0.657271002,0.660567912,0.648624492,0.617437293,0.580651165,0.630245274,0.656833887,0.613838599,0.851886728,0.575424473,0.509201535,0.584717059,0.745149159,0.695697161,-0.382978666,0.626472229,0.623274814,0.61778315,0.590550349,0.562030281,0.852791184,0.912065981,0.673170039,0.693301075,0.531662471,0.56666085,0.692584005,0.66419058,0.604656921,0.599020286,0.530700139,0.527938513,0.614245764,0.797257951
BAND/USDT,0.630012489,0.240309044,0.56606339,0.767359454,0.63090578,0.797658787,0.600918834,0.607651511,0.605142116,0.62626836,0.654808093,0.457978366,0.68589821,0.590744034,0.524337369,0.705944532,0.651722322,0.551761103,0.662900454,0.497250846,0.472389536,0.577379244,0.495675871,0.629905895,0.679254362,0.608249091,0.872312852,0.596822092,0.641350949,0.611009961,0.644759781,0.668221795,0.576685098,0.51691487,0.663420654,0.651292361,0.508424275,0.578435606,0.526297883,0.595302766,0.63195709,0.529102586,0.619512035,0.663239377,0.671157703,0.675175224,0.20169315,0.714286858,0.66338695,0.186646796,0.597504516,0.604892177,0.390614769,0.830612569,0.649904377,0.6070288,0.597786914,0.658162785,0.676702137,0.624938044,0.587570622,0.583803697,0.705002167,0.482603543,0.579476959,0.723785062,0.651860973,0.697326804,0.40921501,0.62588865,0.514833692,0.59946464,0.533883249,0.564243221,0.748362559,0.547715062,0.690761472,0.582049229,0.654512676,0.615726697,0.793239898,0.617454299,0.876283678,0.636966683,1,0.515860682,0.554754107,0.418517851,0.58608233,0.578013292,0.63077149,0.640187385,0.504031092,0.531222092,0.510170822,0.644642104,0.557251974,0.809132572,0.609661326,0.650549821,0.654147814,0.659601302,0.482239891,0.57565596,0.616022771,0.630419792,0.576742288,0.48669336,0.484346752,,0.622391922,0.602292287,0.759677693,0.581743706,0.656326085,0.857170648,0.567792729,0.524037536,0.629550659,0.435126682,0.653755072,0.753115353,0.618739624,0.58858102,0.573321019,0.624570374,0.561934319,0.801953268,0.579532132,0.446476543,0.635184487,0.669675061,0.587283391,0.708861648,0.609751639,0.498750212,0.587737497,0.652872154,0.589950999,0.491644718,0.552741898,0.559570988,0.571978365,0.546893277,0.832740601,0.641148481,0.70938299,0.710498094,0.636845257,0.621582019,0.652507353,0.657524601,0.618120672,0.52735752,0.50060539,0.88828428,0.640523187,0.61449686,0.289668961,0.407480974,0.624280061,0.64464213,0.591286191,0.657067468,0.564511915,0.566396654,0.648643745,0.582891775,0.837050055,0.549639425,0.631506891,0.48098327,0.736040298,0.608770399,-0.383318475,0.612175674,0.606737353,0.574536679,0.649286496,0.589042232,0.845160853,0.919322721,0.707953828,0.62754093,0.527101409,0.563636398,0.640973799,0.599714886,0.555459614,0.640720365,0.581751719,0.557605819,0.624726107,0.761048556
KLAY/USDT,0.569999922,0.207236198,0.52867635,0.652563937,0.577159459,0.534394553,0.549046013,0.580553023,0.592580701,0.580718753,0.563879774,0.4056024,0.39555762,0.53165766,0.524913049,0.595300154,0.586121847,0.507951972,0.599393673,0.591318454,0.471277814,0.536991691,0.475785144,0.608363116,0.550816526,0.561815217,0.721498428,0.513152309,0.598029283,0.546890248,0.713758656,0.506549182,0.544308114,0.493856041,0.57575528,0.526915215,0.393123454,0.535641551,0.549101032,0.544214435,0.606619174,0.438731374,0.550880147,0.622096947,0.570684857,0.523469675,0.190524757,0.573928233,0.474084006,0.211251071,0.576256654,0.576837567,0.322073289,0.702147337,0.596301106,0.559237449,0.533685795,0.537965172,0.439608483,0.590912294,0.533633744,0.592062189,0.54309832,0.492728279,0.485053804,0.510425268,0.590400472,0.568026588,0.453186045,0.393479867,0.453190573,0.521881846,0.462517388,0.519725185,0.543915532,0.418751162,0.517067679,0.584717059,0.551948547,0.542684512,0.850830862,0.524183219,0.811912394,0.591482474,0.48098327,0.488088735,0.514459834,0.399399866,0.566184194,0.503403601,0.608685296,0.577192822,0.472282219,0.529155138,0.419098904,0.523412654,0.470724414,0.695836442,0.606126231,0.605298359,0.623207272,0.600247224,0.387549629,0.561369145,0.615519708,0.544253845,0.519463314,0.459790777,0.400479351,,0.55494497,0.513880338,0.51413256,0.503915918,0.547693868,0.812084006,0.571977951,0.458940032,0.588912125,0.440784002,0.619186896,0.482575157,0.536546976,0.489090195,0.467531157,0.529769811,0.557747016,0.542368401,0.520616803,0.407200115,0.549000395,0.652489398,0.520449546,0.575029174,0.573190003,0.502087226,0.543387171,0.589003616,0.543262982,0.481022628,0.475081066,0.556164427,0.560162455,0.430696975,0.697590412,0.586836192,0.51436581,0.490964005,0.532891722,0.587058817,0.581874462,0.579575134,0.584439335,0.536837639,0.454790447,0.584113544,0.60316203,0.603070396,0.280030871,0.325213118,0.582228624,0.547013467,0.542915048,0.585144253,0.512621654,0.497160113,0.593491618,0.56039371,0.566676735,0.520616337,0.407648073,1,0.656047344,0.560354727,-0.345081478,0.611020465,0.528291826,0.596800564,0.570983101,0.464219252,0.541955089,0.732283683,0.52369861,0.390676402,0.452057363,0.486834999,0.603123541,0.548055599,0.496198348,0.547417961,0.49714319,0.390311774,0.517162562,0.531546602
CHZ/USDT,0.615796772,0.208635867,0.612941557,0.67117844,0.608845972,0.753860894,0.644653496,0.719214831,0.661065459,0.622665385,0.620538807,0.452914852,0.628898394,0.543633625,0.555330472,0.700717211,0.722894751,0.592248774,0.664417333,0.548254586,0.477618452,0.577865642,0.50514758,0.657495496,0.659803473,0.595722675,0.886542825,0.600370657,0.633085854,0.606401146,0.798480919,0.687680159,0.585055083,0.588668767,0.623692751,0.58896904,0.77621381,0.535187074,0.565037837,0.61058254,0.593840609,0.480071358,0.677689222,0.652250626,0.640122027,0.605730367,0.166707345,0.647536044,0.638373564,0.122935093,0.620869624,0.646052805,0.40422975,0.727616521,0.680780915,0.675369986,0.598274433,0.61908792,0.651247086,0.656089674,0.583940779,0.615960956,0.722410792,0.629190841,0.519958096,0.569212793,0.762493037,0.656361945,0.442971854,0.557248007,0.498797587,0.633612817,0.674611069,0.580796134,0.76426113,0.490714354,0.612922865,0.530700139,0.641776874,0.561649812,0.794943921,0.629258966,0.876610212,0.656000845,0.581751719,0.639639095,0.595376315,0.492690034,0.603508345,0.52758364,0.635342627,0.642090444,0.636733709,0.548360294,0.480088256,0.603698146,0.557151677,0.792374784,0.617708477,0.666570916,0.691695731,0.664374026,0.435814841,0.615558555,0.611882737,0.575935894,0.56723888,0.53258163,0.42991241,,0.616608982,0.618542003,0.663647008,0.589302598,0.639697435,0.786285351,0.561392369,0.559491401,0.70338158,0.40799507,0.644229708,0.734630334,0.630289953,0.615506271,0.532004283,0.602696505,0.585520038,0.695409801,0.564493576,0.579246947,0.652952417,0.67765629,0.574611716,0.738208039,0.615269924,0.606764729,0.522274226,0.649198405,0.619708159,0.51353683,0.491790295,0.600842859,0.595939587,0.453481085,0.829851003,0.615140217,0.728745614,0.697684611,0.637213072,0.603705662,0.642912608,0.627285463,0.609242445,0.580538274,0.557544604,0.895631095,0.615189613,0.681777651,0.41141988,0.382411972,0.642575998,0.705646079,0.599944298,0.618218846,0.535034989,0.58095967,0.674620824,0.594902817,0.834109683,0.537625759,0.424288495,0.49714319,0.733479385,0.623425914,-0.400559069,0.600785964,0.593167198,0.610042459,0.578095896,0.698365541,0.767993546,0.885988609,0.627114663,0.58459744,0.509561195,0.573065933,0.654739187,0.624991096,0.509676598,0.551037372,1,0.514047278,0.580381826,0.731322701
GALA/USDT,0.602480011,0.237727113,0.539615434,0.65374435,0.629665474,0.793665526,0.666519321,0.691777079,0.661687866,0.626616143,0.660386281,0.44915893,0.699795268,0.582177192,0.521627451,0.745857558,0.794474863,0.598429307,0.688816227,0.550602218,0.481848351,0.574945171,0.557593719,0.644913348,0.613421658,0.643823558,0.844995965,0.564079225,0.67397534,0.611576051,0.693666941,0.635918616,0.595701528,0.539309942,0.660140346,0.628102964,0.494655466,0.580446674,0.535137114,0.624670453,0.666131434,0.469858253,0.769643899,0.646811963,0.697512644,0.669286924,0.231240968,0.644618515,0.709266541,0.114085968,0.618605866,0.629225513,0.276150233,0.771787363,0.738967343,0.644083668,0.607909431,0.614269054,0.676115067,0.696730785,0.640802144,0.632569306,0.592831918,1,0.688760747,0.501767056,0.701717497,0.683690819,0.473774673,0.639560165,0.534996532,0.638655301,0.558124758,0.612295871,0.767607522,0.516572576,0.571066893,0.585319212,0.648650475,0.5892655,0.890551363,0.680351858,0.812342144,0.640765288,0.482603543,0.630161776,0.538410811,0.317305916,0.617035047,0.530155174,0.684526189,0.704078116,0.578820992,0.623340582,0.410659056,0.605862316,0.43800375,0.839655169,0.666198435,0.663744373,0.698725855,0.732865389,0.436840506,0.602265302,0.60578671,0.585864993,0.62331234,0.536133368,0.478206046,,0.61387142,0.641711029,0.749466949,0.598262886,0.591325887,0.789637014,0.588297435,0.548179383,0.766135255,0.459985762,0.668469861,0.770370039,0.678809927,0.595757799,0.576458163,0.597916101,0.596222035,0.738159326,0.600895064,0.539716697,0.636344938,0.71658839,0.658113193,0.693712867,0.65946186,0.600591304,0.56806224,0.667849974,0.639995422,0.518137648,0.458114482,0.56036819,0.59277424,0.534152167,0.787449815,0.674767011,0.643359478,0.740544076,0.640808549,0.631402244,0.688756391,0.700320749,0.610417515,0.603164593,0.556284136,0.842623976,0.646281355,0.624472626,0.418964772,0.505153371,0.672831026,0.783112056,0.629840038,0.595561149,0.572881027,0.554468705,0.697513196,0.622823333,0.83205139,0.584556422,0.391315833,0.492728279,0.733852897,0.636442443,-0.396901156,0.608434496,0.592538087,0.619032492,0.675066175,0.685217497,0.782906028,0.879134486,0.676421353,0.534013888,0.529077253,0.585034744,0.770783238,0.682725024,0.575004736,0.537131561,0.629190841,0.570432112,0.608303011,0.774522988
DUSK/USDT,0.587009555,0.166738931,0.630446654,0.769153017,0.585438813,0.67149655,0.566572227,0.649159285,0.586391414,0.556128503,0.620071617,0.352944104,0.743314884,0.513263459,0.49148272,0.693438469,0.5470486,0.551242793,0.627145094,0.471890853,0.43100629,0.547071094,0.453505154,0.528628852,0.616878344,0.624248726,0.921539438,0.572475328,0.589523727,0.558878118,0.728134108,0.563658877,0.506775848,0.510253828,0.636140044,0.710950967,0.483095126,0.520297025,0.47094456,0.531175913,0.549727644,0.499657429,0.640493683,0.571418863,0.689308824,0.675050346,0.130593731,0.636434493,0.576776061,-0.048069899,0.556385148,0.514227433,0.270848528,0.827167681,0.619713663,0.570265142,0.574696392,0.645649154,0.633737094,0.63901923,0.585852481,0.583043926,0.752465055,0.570432112,0.570105307,0.545237311,0.592807931,0.68809302,0.493339287,0.654546522,0.508832068,0.612139258,0.58965399,0.540891232,0.587116014,0.488612368,0.601245698,0.527938513,0.565815993,0.577580685,0.877327152,0.537015512,0.880790229,0.673391493,0.557605819,0.514421944,0.494017198,0.343001143,0.515338317,0.536311797,0.594256397,0.695119796,0.56153614,0.499035303,0.400374408,0.562701047,0.39839517,0.762321794,0.624887495,0.592813181,0.620272917,0.62208934,0.564652434,0.527936296,0.542668429,0.581077233,0.628355971,0.484993304,0.41090528,,0.599649866,0.440249632,0.628034572,0.614861666,0.67316894,0.856858769,0.525565549,0.53896831,0.604644601,0.417375121,0.595121818,0.876543921,0.650273098,0.616978194,0.528842177,0.630058623,0.541939395,0.739834771,0.530274511,0.514658463,0.624040572,0.632293285,0.636089949,0.704546659,0.638739502,0.580978637,0.629456492,0.658006052,0.629396577,0.505143536,0.493892828,0.501699673,0.576601007,0.471729856,0.827693631,0.571618603,0.639668041,0.71626025,0.593809945,0.564139178,0.701100487,0.639920141,0.528510599,0.552973752,0.498922112,0.899024499,0.566796349,0.651278267,0.352318263,0.592769443,0.627746801,0.621723319,0.58449844,0.564912099,0.425416239,0.539122042,0.687752803,0.561147355,0.851024096,0.543126605,0.475447842,0.390311774,0.672494459,0.550422305,-0.38478161,0.528948867,0.545059487,0.575732907,0.648089426,0.497378286,0.829171898,0.887892297,0.682854403,0.621759811,0.507387332,0.508875724,0.608922488,0.56455347,0.52760536,0.573353485,0.514047278,1,0.566079267,0.699976912
AGIX/USDT,0.625033813,,0.574915161,0.718979654,0.601812159,0.564331056,0.583655691,0.681455351,0.581887313,0.532427393,0.597337575,0.156533372,0.640027494,0.648542783,0.499663259,0.654362519,0.701430985,0.688876429,0.638305278,0.557893634,0.409153319,0.598479436,0.611611404,0.532225949,0.59821051,0.719704557,0.745345258,0.494273365,0.669198885,0.612015843,0.630167977,0.556876003,0.661672653,0.557209085,0.65167013,0.620913438,0.45625784,0.46854204,0.334060819,0.687262601,0.657153426,0.723349041,0.648715022,0.662562171,0.65617664,0.689060245,0.146456611,0.695706635,0.60584027,,0.643139803,0.632494684,,0.733014524,0.624565686,0.666527166,0.664084502,0.625380446,1,0.523489981,0.543330699,0.630821861,0.586235517,0.676115067,0.592500562,0.585714617,0.653888371,0.686050358,0.540610197,0.573070779,0.374588262,0.630142656,0.549932643,0.68825945,0.640934733,0.407959378,0.678070677,0.588776694,0.599580748,0.710958269,0.907410078,0.637659251,0.809449166,0.566179939,0.676702137,0.559512465,0.358099339,,0.587225807,0.407834992,0.636223934,0.701789777,0.681836968,0.581175663,,0.626686206,,0.640787153,0.614128035,0.530552487,0.624056221,0.589701535,0.636633435,0.522653111,0.604234394,0.505776273,0.603480447,0.62790913,0.624531686,,0.671860336,0.639825815,0.570624297,0.584637708,0.669148811,0.817830954,0.45674365,0.688151764,0.674774691,0.547825912,0.639794201,0.728853565,0.487584405,0.619802017,0.655963399,0.59613051,0.430948902,0.64535289,0.450894708,0.61618588,0.537153905,0.604330739,0.662704832,0.642739477,0.650064891,0.640904311,0.638093539,0.634707881,0.719952229,0.627662615,0.514598028,0.558240256,0.575796142,0.367538036,0.726564355,0.600139618,0.599341825,0.676410578,0.551027651,0.635764571,0.646280479,0.635751491,0.589843387,0.606902862,0.582810226,0.78405567,0.663225082,0.602285507,0.558651677,0.49738494,0.661053077,0.678118254,0.696273076,0.635965483,0.498544226,0.671513014,0.661647195,0.651200006,0.843059899,0.675432281,0.591918781,0.439608483,0.705932053,0.680233071,-0.126517582,0.583877076,0.483848006,0.561238962,0.62090649,0.886182988,0.757917948,0.827661979,0.710108081,0.537474419,0.422332793,0.473592774,0.676821848,0.685344698,0.702753896,0.735141915,0.651247086,0.633737094,0.490565612,0.539843128
